HashTable size: 8000
------------------------------------------------------------------------------------------------------------
Search,3791,cost,1
Search,1761,cost,1
Search,1888,cost,0
Search,3610,cost,1
Search,3799,cost,1
Search,1341,cost,1
Search,2633,cost,0
Search,192,cost,1
Search,1324,cost,1
Search,2324,cost,1
Search,463,cost,1
Search,3357,cost,0
Search,1475,cost,1
Search,2780,cost,1
Search,498,cost,1
Search,3620,cost,1
Search,540,cost,1
Search,849,cost,1
Search,3998,cost,0
Search,1008,cost,0
Search,1262,cost,1
Search,3654,cost,1
Search,1899,cost,1
Search,129,cost,1
Search,701,cost,1
Search,967,cost,1
Search,866,cost,1
Search,3220,cost,1
Search,2888,cost,1
Search,1926,cost,1
Search,3583,cost,0
Search,2589,cost,1
Search,2879,cost,1
Search,2058,cost,1
Search,3921,cost,1
Search,195,cost,1
Search,1234,cost,1
Search,2512,cost,1
Search,1119,cost,1
Search,3321,cost,1
Search,2597,cost,1
Search,1757,cost,1
Search,197,cost,1
Search,117,cost,0
Search,1408,cost,1
Search,929,cost,0
Search,827,cost,1
Search,1870,cost,1
Search,2018,cost,1
Search,137,cost,1
Search,791,cost,1
Search,311,cost,1
Search,149,cost,1
Search,3106,cost,1
Search,3849,cost,1
Search,2514,cost,1
Search,1340,cost,1
Search,3301,cost,1
Search,772,cost,0
Search,211,cost,1
Search,1929,cost,1
Search,2435,cost,1
Search,2909,cost,1
Search,946,cost,1
Search,2220,cost,1
Search,3598,cost,1
Search,1163,cost,1
Search,2380,cost,1
Search,2470,cost,1
Search,161,cost,1
Search,3503,cost,1
Search,2839,cost,1
Search,540,cost,1
Search,1389,cost,0
Search,1837,cost,1
Search,3680,cost,1
Search,934,cost,1
Search,1698,cost,1
Search,1144,cost,0
Search,2691,cost,0
Search,1799,cost,1
Search,2102,cost,1
Search,683,cost,1
Search,2982,cost,0
Search,2871,cost,1
Search,1557,cost,0
Search,756,cost,1
Search,1011,cost,1
Search,1787,cost,1
Search,2181,cost,1
Search,139,cost,1
Search,48,cost,0
Search,3286,cost,1
Search,3700,cost,1
Search,864,cost,1
Search,2140,cost,1
Search,2553,cost,1
Search,1600,cost,1
Search,3507,cost,1
Search,2440,cost,1
Search,3447,cost,0
Search,3843,cost,1
Search,3229,cost,0
