DLL size: 26000
------------------------------------------------------------------------------------------------------------
Search,9207,cost,2687
Search,1579,cost,6377
Search,9762,cost,3927
Search,9316,cost,457
Search,12847,cost,23598
Search,7677,cost,3381
Search,3749,cost,19432
Search,7059,cost,4534
Search,9905,cost,0
Search,6459,cost,17971
Search,10773,cost,13567
Search,8850,cost,0
Search,10637,cost,1504
Search,4295,cost,12556
Search,2275,cost,988
Search,12120,cost,0
Search,7758,cost,0
Search,2221,cost,5103
Search,5575,cost,7696
Search,11610,cost,5361
Search,683,cost,8170
Search,961,cost,6641
Search,2230,cost,0
Search,2758,cost,1530
Search,12782,cost,0
Search,11663,cost,7057
Search,7919,cost,8227
Search,4049,cost,2683
Search,3460,cost,0
Search,12590,cost,6648
Search,199,cost,7230
Search,662,cost,0
Search,1579,cost,6377
Search,9722,cost,6418
Search,1156,cost,0
Search,5579,cost,7930
Search,1882,cost,1385
Search,8492,cost,12210
Search,3783,cost,7095
Search,6481,cost,8146
Search,11145,cost,4485
Search,9176,cost,0
Search,530,cost,4644
Search,10896,cost,18064
Search,5266,cost,741
Search,10860,cost,8070
Search,9641,cost,0
Search,12956,cost,9017
Search,3919,cost,11469
Search,2600,cost,18123
Search,9918,cost,5531
Search,5153,cost,3477
Search,5259,cost,12814
Search,5102,cost,1018
Search,10212,cost,4243
Search,2830,cost,16898
Search,11813,cost,3893
Search,9800,cost,9801
Search,4173,cost,2308
Search,321,cost,2583
Search,11294,cost,11770
Search,10672,cost,2554
Search,7911,cost,3794
Search,9999,cost,11674
Search,5772,cost,288
Search,8415,cost,2762
Search,4145,cost,1009
Search,5518,cost,5751
Search,10143,cost,19210
Search,5078,cost,1994
Search,12675,cost,0
Search,793,cost,15619
Search,12224,cost,10626
Search,9178,cost,8225
Search,5747,cost,24716
Search,10815,cost,4498
Search,11818,cost,2897
Search,10704,cost,4527
Search,2684,cost,1523
Search,8832,cost,0
Search,9896,cost,615
Search,11509,cost,0
Search,10569,cost,9812
Search,557,cost,0
Search,2286,cost,0
Search,6832,cost,1073
Search,6664,cost,0
Search,939,cost,7185
Search,8404,cost,7143
Search,4087,cost,11361
Search,5689,cost,6939
Search,5468,cost,386
Search,7285,cost,19659
Search,9635,cost,6458
Search,12189,cost,722
Search,1914,cost,0
Search,12054,cost,15778
Search,3833,cost,8912
Search,11580,cost,3227
Search,6096,cost,16884
Search,4817,cost,7404
Search,10861,cost,14561
Search,3679,cost,22538
Search,11103,cost,0
Search,3169,cost,4166
Search,2877,cost,904
Search,5092,cost,15071
Search,4386,cost,6557
Search,8512,cost,4487
Search,6287,cost,12288
Search,11151,cost,2075
Search,9967,cost,21700
Search,10413,cost,0
Search,7184,cost,6767
Search,7845,cost,2661
Search,11619,cost,0
Search,11409,cost,2966
Search,8506,cost,10719
Search,388,cost,4333
Search,7896,cost,0
Search,11512,cost,2053
Search,833,cost,0
Search,2743,cost,18457
Search,533,cost,0
Search,4373,cost,5854
Search,9475,cost,14727
Search,9750,cost,3345
Search,12347,cost,15812
Search,8589,cost,2257
Search,8386,cost,22756
Search,2313,cost,0
Search,2303,cost,12600
Search,1702,cost,10362
Search,4383,cost,7510
Search,10525,cost,8423
Search,8072,cost,4457
Search,6905,cost,4424
Search,10292,cost,5565
Search,2927,cost,622
Search,7615,cost,7292
Search,2490,cost,7946
Search,4749,cost,4328
Search,2102,cost,9298
Search,4134,cost,478
Search,11136,cost,19976
Search,3964,cost,21135
Search,6213,cost,10501
Search,6223,cost,11876
Search,1856,cost,6118
Search,2857,cost,1751
Search,10182,cost,22
Search,7002,cost,4695
Search,6628,cost,7905
Search,9954,cost,59
Search,1162,cost,8838
Search,11002,cost,0
Search,313,cost,12075
Search,4829,cost,0
Search,12932,cost,4936
Search,2996,cost,3057
Search,9718,cost,0
Search,6495,cost,691
Search,9357,cost,2985
Search,2101,cost,14951
Search,12888,cost,7399
Search,7431,cost,16661
Search,9986,cost,9393
Search,10984,cost,4014
Search,12042,cost,13712
Search,436,cost,0
Search,2307,cost,2922
Search,10072,cost,16030
Search,10562,cost,5175
Search,5791,cost,12681
Search,5893,cost,3038
Search,1184,cost,7001
Search,10447,cost,1575
Search,3423,cost,17033
Search,6606,cost,12730
Search,9341,cost,3359
Search,12510,cost,0
Search,4679,cost,2674
Search,12832,cost,4365
Search,10692,cost,0
Search,10676,cost,4412
Search,6774,cost,1721
Search,911,cost,15566
Search,4549,cost,8437
Search,3950,cost,8356
Search,12531,cost,10165
Search,9308,cost,22692
Search,9716,cost,3945
Search,4132,cost,17425
Search,10763,cost,21438
Search,12692,cost,0
Search,6944,cost,0
Search,5508,cost,3494
Search,2097,cost,0
Search,755,cost,0
Search,12969,cost,12878
Search,5338,cost,0
Search,1400,cost,13705
Search,1898,cost,10056
Search,3043,cost,290
Search,10517,cost,4491
Search,7896,cost,0
Search,159,cost,64
Search,9121,cost,0
Search,3677,cost,0
Search,12642,cost,23352
Search,6180,cost,6999
Search,2704,cost,10345
Search,7601,cost,5667
Search,4738,cost,459
Search,8336,cost,4850
Search,1970,cost,20138
Search,1189,cost,4947
Search,6552,cost,15495
Search,97,cost,0
Search,9380,cost,11334
Search,8784,cost,1593
Search,3307,cost,1712
Search,1851,cost,17598
Search,8724,cost,12096
Search,8451,cost,14437
Search,6051,cost,5566
Search,2193,cost,11176
Search,11402,cost,1982
Search,2526,cost,1701
Search,6793,cost,6212
Search,7282,cost,2261
Search,505,cost,13895
Search,1453,cost,0
Search,2253,cost,6429
Search,10064,cost,7632
Search,274,cost,6841
Search,2351,cost,2194
Search,11819,cost,8349
Search,1922,cost,16196
Search,9614,cost,3574
Search,5223,cost,813
Search,1940,cost,6197
Search,34,cost,1550
Search,6310,cost,5140
Search,3939,cost,23603
Search,324,cost,2806
Search,8928,cost,6645
Search,11249,cost,6855
Search,11290,cost,12562
Search,9621,cost,19822
Search,11708,cost,4105
Search,10153,cost,1989
Search,10323,cost,0
Search,1816,cost,19223
Search,611,cost,6473
Search,4106,cost,14079
Search,2344,cost,7449
Search,10603,cost,9205
Search,10841,cost,13186
Search,5416,cost,664
Search,9993,cost,23298
Search,1595,cost,16830
Search,2405,cost,19644
Search,7060,cost,2274
Search,11149,cost,1310
Search,6511,cost,1129
Search,346,cost,0
Search,4178,cost,22619
Search,2955,cost,0
Search,3422,cost,19650
Search,6705,cost,4594
Search,1530,cost,7683
Search,10791,cost,1206
Search,9679,cost,5105
Search,12492,cost,0
Search,818,cost,1024
Search,7241,cost,2760
Search,683,cost,8170
Search,1646,cost,1873
Search,9732,cost,157
Search,12495,cost,6628
Search,2065,cost,0
Search,3110,cost,9561
Search,11849,cost,8421
Search,9082,cost,1939
Search,5014,cost,13551
Search,3314,cost,0
Search,11890,cost,0
Search,6750,cost,1244
Search,1702,cost,10362
Search,11879,cost,13798
Search,3478,cost,6500
Search,3778,cost,12436
Search,6716,cost,2275
Search,2575,cost,0
Search,2957,cost,2777
Search,2912,cost,1720
Search,249,cost,7012
Search,1092,cost,8466
Search,9471,cost,2917
Search,5831,cost,0
Search,4597,cost,18216
Search,9056,cost,11584
Search,6250,cost,0
Search,283,cost,15609
Search,6471,cost,11463
Search,8767,cost,11690
Search,12911,cost,0
Search,1590,cost,17900
Search,9626,cost,19380
Search,4388,cost,0
Search,7744,cost,6474
Search,376,cost,12522
Search,6415,cost,1490
Search,10096,cost,10944
Search,168,cost,407
Search,11890,cost,0
Search,11689,cost,3103
Search,1570,cost,5719
Search,11886,cost,4918
Search,10481,cost,2737
Search,12289,cost,7010
Search,7904,cost,11874
Search,8152,cost,3558
Search,10573,cost,0
Search,6374,cost,19361
Search,5171,cost,0
Search,744,cost,5224
Search,6465,cost,17349
Search,1608,cost,1429
Search,1025,cost,13779
Search,9485,cost,6979
Search,8789,cost,0
Search,2170,cost,7036
Search,5915,cost,19606
Search,1241,cost,11224
Search,9511,cost,8463
