HashTable size: 14000
------------------------------------------------------------------------------------------------------------
Search,589,cost,1
Search,6868,cost,1
Search,5605,cost,1
Search,3817,cost,1
Search,3830,cost,0
Search,3538,cost,1
Search,173,cost,1
Search,6742,cost,1
Search,2223,cost,1
Search,6010,cost,1
Search,2830,cost,1
Search,4796,cost,1
Search,5625,cost,1
Search,2025,cost,1
Search,3178,cost,0
Search,1656,cost,1
Search,4688,cost,1
Search,4641,cost,1
Search,4836,cost,1
Search,2524,cost,1
Search,3341,cost,1
Search,1835,cost,1
Search,3744,cost,1
Search,3657,cost,1
Search,1568,cost,1
Search,5055,cost,1
Search,6590,cost,1
Search,6291,cost,1
Search,1163,cost,0
Search,6691,cost,1
Search,2102,cost,0
Search,3353,cost,0
Search,5418,cost,1
Search,4454,cost,1
Search,3709,cost,1
Search,487,cost,1
Search,719,cost,1
Search,6328,cost,1
Search,2621,cost,1
Search,2210,cost,1
Search,2506,cost,1
Search,4480,cost,1
Search,2283,cost,1
Search,2135,cost,1
Search,2029,cost,1
Search,6409,cost,1
Search,1673,cost,1
Search,4144,cost,1
Search,1981,cost,1
Search,1458,cost,1
Search,3852,cost,1
Search,1556,cost,1
Search,5300,cost,0
Search,1473,cost,1
Search,4992,cost,1
Search,5354,cost,1
Search,4700,cost,1
Search,4411,cost,0
Search,6887,cost,1
Search,1218,cost,1
Search,6622,cost,1
Search,1130,cost,0
Search,1336,cost,1
Search,376,cost,1
Search,4384,cost,1
Search,1795,cost,1
Search,5508,cost,1
Search,4078,cost,1
Search,3837,cost,1
Search,2187,cost,1
Search,2348,cost,1
Search,4652,cost,0
Search,1951,cost,1
Search,4310,cost,1
Search,399,cost,0
Search,5911,cost,1
Search,3488,cost,1
Search,5124,cost,1
Search,2336,cost,1
Search,2219,cost,1
Search,957,cost,1
Search,1385,cost,1
Search,4811,cost,1
Search,3166,cost,1
Search,3099,cost,1
Search,5831,cost,1
Search,2808,cost,1
Search,4899,cost,1
Search,5804,cost,1
Search,521,cost,1
Search,5104,cost,0
Search,4400,cost,1
Search,186,cost,1
Search,6990,cost,1
Search,6940,cost,1
Search,2861,cost,1
Search,2196,cost,0
Search,2457,cost,1
Search,726,cost,1
Search,1528,cost,1
Search,6246,cost,1
Search,4721,cost,1
Search,503,cost,0
Search,2249,cost,1
Search,6538,cost,0
Search,4802,cost,0
Search,143,cost,0
Search,831,cost,1
Search,2245,cost,1
Search,727,cost,1
Search,1483,cost,1
Search,350,cost,1
Search,4709,cost,1
Search,1185,cost,1
Search,6400,cost,1
Search,3038,cost,1
Search,4054,cost,1
Search,3193,cost,1
Search,1613,cost,1
Search,1449,cost,1
Search,4020,cost,1
Search,4830,cost,1
Search,255,cost,1
Search,3672,cost,1
Search,1954,cost,1
Search,6620,cost,1
Search,3127,cost,1
Search,5338,cost,1
Search,4329,cost,1
Search,6745,cost,1
Search,3358,cost,1
Search,403,cost,1
Search,3316,cost,1
Search,3485,cost,1
Search,1576,cost,0
Search,2317,cost,1
Search,6896,cost,1
Search,6581,cost,1
Search,5590,cost,1
Search,5309,cost,1
Search,4417,cost,0
Search,3412,cost,1
Search,5917,cost,1
Search,2604,cost,1
Search,1016,cost,1
Search,4031,cost,1
Search,3261,cost,0
Search,6328,cost,1
Search,5593,cost,1
Search,67,cost,1
Search,1788,cost,0
Search,3895,cost,0
Search,3320,cost,1
Search,2262,cost,1
Search,3592,cost,1
Search,6584,cost,1
Search,5995,cost,1
Search,678,cost,0
Search,2211,cost,1
Search,4990,cost,1
Search,6859,cost,0
Search,122,cost,1
Search,6488,cost,1
Search,761,cost,1
Search,3004,cost,1
Search,6587,cost,1
Search,6981,cost,0
Search,410,cost,1
Search,2876,cost,1
Search,3814,cost,1
Search,5033,cost,1
Search,5483,cost,1
Search,6952,cost,1
Search,4769,cost,1
Search,3684,cost,1
Search,2377,cost,1
Search,6114,cost,1
Search,2311,cost,1
Search,230,cost,1
Search,2808,cost,1
Search,4415,cost,1
Search,2842,cost,1
Search,6543,cost,0
Search,529,cost,1
Search,692,cost,1
Search,516,cost,1
Search,3198,cost,0
Search,3018,cost,0
Search,2273,cost,1
Search,5762,cost,1
Search,1254,cost,1
Search,3442,cost,1
Search,5086,cost,0
Search,2038,cost,1
Search,2618,cost,1
Search,4543,cost,1
Search,5170,cost,1
Search,4455,cost,1
Search,248,cost,0
Search,54,cost,1
Search,26,cost,1
Search,1975,cost,1
Search,2587,cost,1
Search,95,cost,1
Search,5334,cost,1
Search,6385,cost,1
Search,643,cost,1
Search,4138,cost,1
Search,5463,cost,1
Search,1820,cost,1
Search,3584,cost,1
Search,6249,cost,1
Search,3317,cost,1
Search,4649,cost,0
Search,428,cost,1
Search,4356,cost,1
Search,6061,cost,0
Search,6789,cost,1
Search,3606,cost,1
Search,4835,cost,1
Search,6288,cost,1
Search,4571,cost,1
Search,3618,cost,1
Search,2980,cost,1
Search,606,cost,1
Search,705,cost,1
Search,3173,cost,1
Search,1065,cost,1
Search,4897,cost,1
Search,6781,cost,1
Search,3239,cost,1
Search,2397,cost,1
Search,1135,cost,1
Search,4149,cost,1
Search,1145,cost,1
Search,211,cost,1
Search,6023,cost,1
Search,2560,cost,1
Search,174,cost,1
Search,3306,cost,1
Search,1988,cost,1
Search,6459,cost,1
Search,2438,cost,1
Search,3945,cost,1
Search,2519,cost,1
Search,428,cost,1
Search,582,cost,0
Search,651,cost,1
Search,1502,cost,1
Search,5981,cost,0
Search,4707,cost,1
Search,2023,cost,1
Search,5899,cost,1
Search,4797,cost,1
Search,3388,cost,1
Search,3504,cost,1
Search,6176,cost,1
Search,1649,cost,0
Search,3960,cost,0
Search,2899,cost,1
Search,5158,cost,1
Search,2338,cost,1
Search,6492,cost,1
Search,2418,cost,1
Search,6557,cost,1
Search,3963,cost,1
Search,1479,cost,0
Search,3396,cost,1
Search,2654,cost,1
Search,6706,cost,1
Search,4057,cost,0
Search,4758,cost,1
Search,668,cost,0
Search,6848,cost,1
Search,6997,cost,1
Search,6595,cost,1
Search,6825,cost,1
Search,5311,cost,1
Search,6400,cost,1
Search,6115,cost,1
Search,3140,cost,0
Search,455,cost,1
Search,1394,cost,1
Search,1163,cost,0
Search,1751,cost,1
Search,3076,cost,1
Search,1409,cost,1
Search,6952,cost,1
Search,6079,cost,1
Search,1536,cost,1
Search,2956,cost,1
Search,3753,cost,0
Search,6942,cost,1
Search,5969,cost,0
Search,5773,cost,1
Search,3305,cost,1
Search,2618,cost,1
Search,2862,cost,1
Search,3392,cost,1
Search,5790,cost,1
Search,2200,cost,0
Search,6131,cost,1
Search,5480,cost,1
Search,3449,cost,1
Search,6955,cost,1
Search,22,cost,1
